,filename,basedOn,testEdgeFraction,sampleId,negativeEdgeSampler,model,dim,trainNegativeEdgeSampler,withDegree,score,metric,data
19382,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~GraphSAGE_dim~128.csv,emb,0.25,2,uniform,GraphSAGE,128,,,0.9612526920984804,aucroc,wiki-Vote
19383,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~GraphSAGE_dim~128.csv,emb,0.25,3,uniform,GraphSAGE,128,,,0.961525512996266,aucroc,wiki-Vote
19384,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~GraphSAGE_dim~128.csv,emb,0.25,4,uniform,GraphSAGE,128,,,0.9607855323951674,aucroc,wiki-Vote
19385,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~GraphSAGE_dim~128.csv,emb,0.25,0,degreeBiased,GraphSAGE,128,,,0.7945112595029932,aucroc,wiki-Vote
19386,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~GraphSAGE_dim~128.csv,emb,0.25,1,degreeBiased,GraphSAGE,128,,,0.794979702250395,aucroc,wiki-Vote
19387,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~GraphSAGE_dim~128.csv,emb,0.25,2,degreeBiased,GraphSAGE,128,,,0.7932926466952909,aucroc,wiki-Vote
19388,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~GraphSAGE_dim~128.csv,emb,0.25,3,degreeBiased,GraphSAGE,128,,,0.7894816868622037,aucroc,wiki-Vote
19389,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~GraphSAGE_dim~128.csv,emb,0.25,4,degreeBiased,GraphSAGE,128,,,0.7901213598253576,aucroc,wiki-Vote
19390,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~GraphSAGE_dim~128.csv,emb,0.25,0,heart,GraphSAGE,128,,,0.6308888688528164,aucroc,wiki-Vote
19391,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~GraphSAGE_dim~128.csv,emb,0.25,1,heart,GraphSAGE,128,,,0.5886487869862311,aucroc,wiki-Vote
19392,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~GraphSAGE_dim~128.csv,emb,0.25,2,heart,GraphSAGE,128,,,0.5803551324450267,aucroc,wiki-Vote
19393,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~GraphSAGE_dim~128.csv,emb,0.25,3,heart,GraphSAGE,128,,,0.5826120546929616,aucroc,wiki-Vote
19394,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~GraphSAGE_dim~128.csv,emb,0.25,4,heart,GraphSAGE,128,,,0.5823329454995225,aucroc,wiki-Vote
19395,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~GAT_dim~128.csv,emb,0.25,0,uniform,GAT,128,,,0.9569909210270856,aucroc,wiki-Vote
19396,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~GAT_dim~128.csv,emb,0.25,1,uniform,GAT,128,,,0.9585778581489034,aucroc,wiki-Vote
19397,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~GAT_dim~128.csv,emb,0.25,2,uniform,GAT,128,,,0.9566665308229776,aucroc,wiki-Vote
19398,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~GAT_dim~128.csv,emb,0.25,3,uniform,GAT,128,,,0.959104344155352,aucroc,wiki-Vote
19399,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~GAT_dim~128.csv,emb,0.25,4,uniform,GAT,128,,,0.9660949280828048,aucroc,wiki-Vote
19400,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~GAT_dim~128.csv,emb,0.25,0,degreeBiased,GAT,128,,,0.7927512419015361,aucroc,wiki-Vote
19401,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~GAT_dim~128.csv,emb,0.25,1,degreeBiased,GAT,128,,,0.7705070438560757,aucroc,wiki-Vote
19402,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~GAT_dim~128.csv,emb,0.25,2,degreeBiased,GAT,128,,,0.788553115335426,aucroc,wiki-Vote
19403,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~GAT_dim~128.csv,emb,0.25,3,degreeBiased,GAT,128,,,0.7813867492434842,aucroc,wiki-Vote
19404,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~GAT_dim~128.csv,emb,0.25,4,degreeBiased,GAT,128,,,0.7927543677201616,aucroc,wiki-Vote
19405,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~GAT_dim~128.csv,emb,0.25,0,heart,GAT,128,,,0.5207851321327129,aucroc,wiki-Vote
19406,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~GAT_dim~128.csv,emb,0.25,1,heart,GAT,128,,,0.5309450052442486,aucroc,wiki-Vote
19407,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~GAT_dim~128.csv,emb,0.25,2,heart,GAT,128,,,0.5233054595874491,aucroc,wiki-Vote
19408,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~GAT_dim~128.csv,emb,0.25,3,heart,GAT,128,,,0.5289386956031562,aucroc,wiki-Vote
19409,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~GAT_dim~128.csv,emb,0.25,4,heart,GAT,128,,,0.6046496601720359,aucroc,wiki-Vote
19410,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~fineTunedGCN_dim~128.csv,emb,0.25,0,uniform,fineTunedGCN,128,,,0.9239377966918246,aucroc,wiki-Vote
19411,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~fineTunedGCN_dim~128.csv,emb,0.25,1,uniform,fineTunedGCN,128,,,0.9192782539663098,aucroc,wiki-Vote
19412,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~fineTunedGCN_dim~128.csv,emb,0.25,2,uniform,fineTunedGCN,128,,,0.9181671141346324,aucroc,wiki-Vote
19413,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~fineTunedGCN_dim~128.csv,emb,0.25,3,uniform,fineTunedGCN,128,,,0.9230956802627706,aucroc,wiki-Vote
19414,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~fineTunedGCN_dim~128.csv,emb,0.25,4,uniform,fineTunedGCN,128,,,0.923995923516262,aucroc,wiki-Vote
19415,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~fineTunedGCN_dim~128.csv,emb,0.25,0,degreeBiased,fineTunedGCN,128,,,0.8075142672610653,aucroc,wiki-Vote
19416,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~fineTunedGCN_dim~128.csv,emb,0.25,1,degreeBiased,fineTunedGCN,128,,,0.7658952485027857,aucroc,wiki-Vote
19417,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~fineTunedGCN_dim~128.csv,emb,0.25,2,degreeBiased,fineTunedGCN,128,,,0.765901593954013,aucroc,wiki-Vote
19418,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~fineTunedGCN_dim~128.csv,emb,0.25,3,degreeBiased,fineTunedGCN,128,,,0.7640111370844258,aucroc,wiki-Vote
19419,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~fineTunedGCN_dim~128.csv,emb,0.25,4,degreeBiased,fineTunedGCN,128,,,0.7632228533224187,aucroc,wiki-Vote
19420,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~fineTunedGCN_dim~128.csv,emb,0.25,0,heart,fineTunedGCN,128,,,0.6073162641131539,aucroc,wiki-Vote
19421,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~fineTunedGCN_dim~128.csv,emb,0.25,1,heart,fineTunedGCN,128,,,0.6037678758038423,aucroc,wiki-Vote
19422,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~fineTunedGCN_dim~128.csv,emb,0.25,2,heart,fineTunedGCN,128,,,0.6062939992279441,aucroc,wiki-Vote
19423,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~fineTunedGCN_dim~128.csv,emb,0.25,3,heart,fineTunedGCN,128,,,0.6025266546161799,aucroc,wiki-Vote
19424,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~fineTunedGCN_dim~128.csv,emb,0.25,4,heart,fineTunedGCN,128,,,0.60498855094232,aucroc,wiki-Vote
19425,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~fineTunedGAT_dim~128.csv,emb,0.25,0,uniform,fineTunedGAT,128,,,0.9595270096240336,aucroc,wiki-Vote
19426,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~fineTunedGAT_dim~128.csv,emb,0.25,1,uniform,fineTunedGAT,128,,,0.9664878781715496,aucroc,wiki-Vote
19427,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~fineTunedGAT_dim~128.csv,emb,0.25,2,uniform,fineTunedGAT,128,,,0.9585048109604544,aucroc,wiki-Vote
19428,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~fineTunedGAT_dim~128.csv,emb,0.25,3,uniform,fineTunedGAT,128,,,0.963334032423523,aucroc,wiki-Vote
19429,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~fineTunedGAT_dim~128.csv,emb,0.25,4,uniform,fineTunedGAT,128,,,0.943374868890632,aucroc,wiki-Vote
19430,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~fineTunedGAT_dim~128.csv,emb,0.25,0,degreeBiased,fineTunedGAT,128,,,0.7904465971144877,aucroc,wiki-Vote
19431,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~fineTunedGAT_dim~128.csv,emb,0.25,1,degreeBiased,fineTunedGAT,128,,,0.7993265874314978,aucroc,wiki-Vote
19432,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~fineTunedGAT_dim~128.csv,emb,0.25,2,degreeBiased,fineTunedGAT,128,,,0.7695193230113531,aucroc,wiki-Vote
19433,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~fineTunedGAT_dim~128.csv,emb,0.25,3,degreeBiased,fineTunedGAT,128,,,0.8072044044271267,aucroc,wiki-Vote
19434,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~fineTunedGAT_dim~128.csv,emb,0.25,4,degreeBiased,fineTunedGAT,128,,,0.8253664047540219,aucroc,wiki-Vote
19435,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~fineTunedGAT_dim~128.csv,emb,0.25,0,heart,fineTunedGAT,128,,,0.5247840025430619,aucroc,wiki-Vote
19436,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~fineTunedGAT_dim~128.csv,emb,0.25,1,heart,fineTunedGAT,128,,,0.5962480825053906,aucroc,wiki-Vote
19437,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~fineTunedGAT_dim~128.csv,emb,0.25,2,heart,fineTunedGAT,128,,,0.534862542878821,aucroc,wiki-Vote
19438,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~fineTunedGAT_dim~128.csv,emb,0.25,3,heart,fineTunedGAT,128,,,0.5786802392018631,aucroc,wiki-Vote
19439,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~fineTunedGAT_dim~128.csv,emb,0.25,4,heart,fineTunedGAT,128,,,0.5020922802960553,aucroc,wiki-Vote
19440,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,0,uniform,fineTunedGraphSAGE,128,,,0.9594429826527584,aucroc,wiki-Vote
19441,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,1,uniform,fineTunedGraphSAGE,128,,,0.9636196565640291,aucroc,wiki-Vote
19442,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,2,uniform,fineTunedGraphSAGE,128,,,0.9664599586591606,aucroc,wiki-Vote
19443,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,3,uniform,fineTunedGraphSAGE,128,,,0.958398382551814,aucroc,wiki-Vote
19444,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,4,uniform,fineTunedGraphSAGE,128,,,0.9555217515855856,aucroc,wiki-Vote
19445,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,0,degreeBiased,fineTunedGraphSAGE,128,,,0.8434639024536716,aucroc,wiki-Vote
19446,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,1,degreeBiased,fineTunedGraphSAGE,128,,,0.796781462735411,aucroc,wiki-Vote
19447,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,2,degreeBiased,fineTunedGraphSAGE,128,,,0.7988551481553202,aucroc,wiki-Vote
19448,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,3,degreeBiased,fineTunedGraphSAGE,128,,,0.7910295642590232,aucroc,wiki-Vote
19449,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,4,degreeBiased,fineTunedGraphSAGE,128,,,0.7965845649368803,aucroc,wiki-Vote
19450,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,0,heart,fineTunedGraphSAGE,128,,,0.579670890353731,aucroc,wiki-Vote
19451,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,1,heart,fineTunedGraphSAGE,128,,,0.5916076238288989,aucroc,wiki-Vote
19452,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,2,heart,fineTunedGraphSAGE,128,,,0.5809175117576819,aucroc,wiki-Vote
19453,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,3,heart,fineTunedGraphSAGE,128,,,0.572231393147199,aucroc,wiki-Vote
19454,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~fineTunedGraphSAGE_dim~128.csv,emb,0.25,4,heart,fineTunedGraphSAGE,128,,,0.5769342152557684,aucroc,wiki-Vote
19455,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~fineTunedGIN_dim~128.csv,emb,0.25,0,uniform,fineTunedGIN,128,,,0.8005347313089511,aucroc,wiki-Vote
19456,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~fineTunedGIN_dim~128.csv,emb,0.25,1,uniform,fineTunedGIN,128,,,0.7857065340106978,aucroc,wiki-Vote
19457,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~fineTunedGIN_dim~128.csv,emb,0.25,2,uniform,fineTunedGIN,128,,,0.7794988332347872,aucroc,wiki-Vote
19458,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~fineTunedGIN_dim~128.csv,emb,0.25,3,uniform,fineTunedGIN,128,,,0.7780257310956291,aucroc,wiki-Vote
19459,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~fineTunedGIN_dim~128.csv,emb,0.25,4,uniform,fineTunedGIN,128,,,0.8098649412055354,aucroc,wiki-Vote
19460,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~fineTunedGIN_dim~128.csv,emb,0.25,0,degreeBiased,fineTunedGIN,128,,,0.8518555851108649,aucroc,wiki-Vote
19461,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~fineTunedGIN_dim~128.csv,emb,0.25,1,degreeBiased,fineTunedGIN,128,,,0.8077729975361013,aucroc,wiki-Vote
19462,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~fineTunedGIN_dim~128.csv,emb,0.25,2,degreeBiased,fineTunedGIN,128,,,0.8057677056584001,aucroc,wiki-Vote
19463,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~fineTunedGIN_dim~128.csv,emb,0.25,3,degreeBiased,fineTunedGIN,128,,,0.8043384670716791,aucroc,wiki-Vote
19464,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~fineTunedGIN_dim~128.csv,emb,0.25,4,degreeBiased,fineTunedGIN,128,,,0.8126936758008706,aucroc,wiki-Vote
19465,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~fineTunedGIN_dim~128.csv,emb,0.25,0,heart,fineTunedGIN,128,,,0.4694326385818168,aucroc,wiki-Vote
19466,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~fineTunedGIN_dim~128.csv,emb,0.25,1,heart,fineTunedGIN,128,,,0.4587930149853116,aucroc,wiki-Vote
19467,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~fineTunedGIN_dim~128.csv,emb,0.25,2,heart,fineTunedGIN,128,,,0.4465495965261117,aucroc,wiki-Vote
19468,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~fineTunedGIN_dim~128.csv,emb,0.25,3,heart,fineTunedGIN,128,,,0.4491160142356071,aucroc,wiki-Vote
19469,data/derived/results/auc-roc/wiki-Vote/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~fineTunedGIN_dim~128.csv,emb,0.25,4,heart,fineTunedGIN,128,,,0.4870949052584162,aucroc,wiki-Vote
19470,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~line_dim~128.csv,emb,0.25,0,uniform,line,128,,,0.9255492442982638,aucroc,Rochester38
19471,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~line_dim~128.csv,emb,0.25,1,uniform,line,128,,,0.922954925074741,aucroc,Rochester38
19472,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~line_dim~128.csv,emb,0.25,2,uniform,line,128,,,0.9249074900690826,aucroc,Rochester38
19473,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~line_dim~128.csv,emb,0.25,3,uniform,line,128,,,0.9260155943425632,aucroc,Rochester38
19474,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~line_dim~128.csv,emb,0.25,4,uniform,line,128,,,0.9261398267022292,aucroc,Rochester38
19475,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~line_dim~128.csv,emb,0.25,0,degreeBiased,line,128,,,0.8887310466503595,aucroc,Rochester38
19476,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~line_dim~128.csv,emb,0.25,1,degreeBiased,line,128,,,0.8844122905371063,aucroc,Rochester38
19477,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~line_dim~128.csv,emb,0.25,2,degreeBiased,line,128,,,0.8874372994046825,aucroc,Rochester38
19478,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~line_dim~128.csv,emb,0.25,3,degreeBiased,line,128,,,0.887371870974082,aucroc,Rochester38
19479,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~line_dim~128.csv,emb,0.25,4,degreeBiased,line,128,,,0.8893190297413125,aucroc,Rochester38
19480,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~line_dim~128.csv,emb,0.25,0,heart,line,128,,,0.6380842436610268,aucroc,Rochester38
19481,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~line_dim~128.csv,emb,0.25,1,heart,line,128,,,0.5438182421777231,aucroc,Rochester38
19482,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~line_dim~128.csv,emb,0.25,2,heart,line,128,,,0.5475495744331277,aucroc,Rochester38
19483,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~line_dim~128.csv,emb,0.25,3,heart,line,128,,,0.5557610929153058,aucroc,Rochester38
19484,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~line_dim~128.csv,emb,0.25,4,heart,line,128,,,0.5570687181093561,aucroc,Rochester38
19485,data/derived/results/auc-roc/Rochester38/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~node2vec_dim~128.csv,emb,0.25,0,uniform,node2vec,128,,,0.8801462503589257,aucroc,Rochester38
